query_id,rank,doc_id,score
7279,4,191668,0.663744
7279,5,518721,0.654735
7279,6,81483,0.654257
7279,7,393823,0.631145
7279,8,197918,0.622862
7279,9,213373,0.600634
7279,10,450860,0.599413
594,1,377322,0.614683
594,2,11148,0.599872
594,3,97837,0.550618
594,4,288926,0.536064
594,5,339106,0.511872
594,6,426506,0.500288
594,7,365194,0.499296
594,8,147981,0.497844
594,9,195206,0.493758
594,10,406481,0.490738
10122,1,459970,0.821565
10122,2,153989,0.758065
10122,3,297100,0.754167
10122,4,477646,0.739569
10122,5,502495,0.730864
10122,6,425452,0.702315
10122,7,89084,0.697884
10122,8,570787,0.692774
10122,9,564069,0.691258
10122,10,508540,0.690937
3091,1,366448,0.764242
3091,2,187739,0.754986
3091,3,274870,0.727894
3091,4,534099,0.666672
3091,5,159936,0.660249
3091,6,95778,0.628805
3091,7,45683,0.605977
3091,8,101363,0.603329
3091,9,480755,0.589335
3091,10,413976,0.57872
904,1,415514,0.678806
904,2,78117,0.620296
904,3,231968,0.611243
904,4,222380,0.609768
904,5,24890,0.590399
904,6,329774,0.573673
904,7,307919,0.564675
904,8,357938,0.561294
904,9,450015,0.558971
904,10,291726,0.554449
4037,1,298099,0.617359
4037,2,453035,0.602548
4037,3,244555,0.591024
4037,4,391573,0.57765
4037,5,304971,0.561238
4037,6,89523,0.561172
4037,7,470928,0.552151
4037,8,400291,0.543797
4037,9,176908,0.527636
4037,10,557186,0.527444
8537,1,92616,0.539098
8537,2,74839,0.538675
8537,3,39345,0.534856
8537,4,56118,0.526633
8537,5,487297,0.520107
8537,6,279401,0.51564
8537,7,72024,0.513535
8537,8,291600,0.511454
8537,9,368230,0.498946
8537,10,143655,0.498403
3357,1,413879,0.552018
3357,2,497680,0.551782
3357,3,367216,0.538915
3357,4,595919,0.52802
3357,5,70384,0.520035
3357,6,525292,0.519021
3357,7,148250,0.515859
3357,8,209974,0.514713
3357,9,406656,0.511234
3357,10,495076,0.506009
1783,1,14609,0.592424
1783,2,281500,0.58151
1783,3,179359,0.565754
1783,4,421924,0.557541
1783,5,576384,0.550812
1783,6,479718,0.544639
1783,7,445298,0.539054
1783,8,273998,0.533596
1783,9,104504,0.529342
1783,10,159709,0.523413
6004,1,21768,0.470873
6004,2,201794,0.453173
6004,3,318718,0.440918
6004,4,594303,0.431449
6004,5,278373,0.411531
6004,6,271109,0.409314
6004,7,368543,0.405524
6004,8,5257,0.399147
6004,9,134752,0.397752
6004,10,251920,0.396109
2923,1,290714,0.647742
2923,2,161667,0.594459
2923,3,46381,0.58169
2923,4,379353,0.57239
2923,5,148271,0.554536
2923,6,264271,0.551072
2923,7,392163,0.53893
2923,8,145737,0.535998
2923,9,174033,0.532329
2923,10,299030,0.527953
5271,1,596070,0.497189
5271,2,221439,0.474117
5271,3,311446,0.464465
5271,4,476103,0.421341
5271,5,67663,0.415659
5271,6,311748,0.41553
5271,7,429899,0.412401
5271,8,386996,0.411479
5271,9,546288,0.407966
5271,10,220073,0.406433
2108,1,185274,0.587001
2108,2,309171,0.581727
2108,3,174384,0.564935
2108,4,599142,0.553231
2108,5,257841,0.551954
2108,6,306684,0.542204
2108,7,3173,0.53635
2108,8,156662,0.530388
2108,9,191643,0.52165
2108,10,548681,0.519792
7590,1,569834,0.659655
7590,2,105165,0.566592
7590,3,293679,0.555926
7590,4,222505,0.548099
7590,5,269579,0.538178
7590,6,119136,0.524386
7590,7,102904,0.519962
7590,8,563728,0.505902
7590,9,62462,0.503667
7590,10,268731,0.483454
932,1,187706,0.640379
932,2,254106,0.639904
932,3,185384,0.637689
932,4,332314,0.613805
932,5,319965,0.595697
932,6,510599,0.58183
932,7,385221,0.579272
932,8,386941,0.57426
932,9,362860,0.57249
932,10,110061,0.570123
5981,1,286182,0.748733
5981,2,564554,0.747169
5981,3,210439,0.732541
5981,4,171483,0.727332
5981,5,265267,0.670833
5981,6,245532,0.668605
5981,7,325564,0.61586
5981,8,180453,0.615012
5981,9,15376,0.59467
5981,10,103333,0.594223
4837,1,366448,0.596135
4837,2,187739,0.567589
4837,3,274870,0.559609
4837,4,95778,0.54592
4837,5,557369,0.513175
4837,6,32601,0.512426
4837,7,479213,0.505415
4837,8,375632,0.499829
4837,9,45683,0.493017
4837,10,534099,0.491812
4415,1,59225,0.715389
4415,2,386390,0.709561
4415,3,238234,0.706102
4415,4,513249,0.69813
4415,5,450682,0.68491
4415,6,58590,0.682715
4415,7,117578,0.676705
4415,8,180238,0.673702
4415,9,381675,0.672552
4415,10,537898,0.671412
1915,1,433801,0.659195
1915,2,393953,0.655675
1915,3,566430,0.585876
1915,4,276934,0.565613
1915,5,203905,0.559896
1915,6,381830,0.554201
1915,7,476173,0.544116
1915,8,125309,0.537281
1915,9,562400,0.52917
1915,10,583956,0.521951
8378,1,178684,0.736186
8378,2,511678,0.721511
8378,3,434812,0.720714
8378,4,495568,0.69913
8378,5,238629,0.672375
8378,6,546125,0.666338
8378,7,127702,0.661873
8378,8,35575,0.651505
8378,9,315760,0.647711
8378,10,133644,0.642902
2316,1,482343,0.573394
2316,2,455577,0.517373
2316,3,463105,0.513774
2316,4,385427,0.5096
2316,5,294957,0.494821
2316,6,493576,0.491738
2316,7,348955,0.489935
2316,8,256996,0.489204
2316,9,367185,0.486741
2316,10,316363,0.485457
8102,1,306460,0.705614
8102,2,165970,0.692858
8102,3,144349,0.686648
8102,4,557877,0.636734
8102,5,471911,0.606512
8102,6,251536,0.603759
8102,7,310683,0.601583
8102,8,124230,0.601186
8102,9,498561,0.600047
8102,10,376800,0.586172
3405,1,46791,0.477277
3405,2,506755,0.475531
3405,3,230566,0.442837
3405,4,507107,0.404492
3405,5,192083,0.393807
3405,6,369773,0.381013
3405,7,334379,0.373706
3405,8,264068,0.371238
3405,9,495467,0.366517
3405,10,358661,0.365198
7928,1,427808,0.713837
7928,2,475471,0.649129
7928,3,499811,0.63134
7928,4,471792,0.606349
7928,5,296516,0.60294
7928,6,269851,0.594348
7928,7,596664,0.590925
7928,8,423513,0.588022
7928,9,548673,0.587659
7928,10,138096,0.583866
603,1,456440,0.592023
603,2,61014,0.565934
603,3,567424,0.550584
603,4,23551,0.54577
603,5,146351,0.531801
603,6,510211,0.516204
603,7,455666,0.513302
603,8,460271,0.508518
603,9,86952,0.504772
603,10,213328,0.504711
1281,1,571178,0.543297
1281,2,361415,0.535566
1281,3,556248,0.524359
1281,4,445770,0.513663
1281,5,485822,0.505133
1281,6,392434,0.481007
1281,7,74774,0.479291
1281,8,505110,0.476473
1281,9,151810,0.475285
1281,10,287325,0.474677
3830,1,54952,0.684627
3830,2,507630,0.674473
3830,3,489070,0.630029
3830,4,438149,0.613364
3830,5,414772,0.610498
3830,6,472681,0.606214
3830,7,129074,0.59418
3830,8,322838,0.592849
3830,9,131164,0.584906
3830,10,96062,0.573219
3837,1,67741,0.664018
3837,2,345533,0.655389
3837,3,164513,0.617267
3837,4,404261,0.604145
3837,5,30417,0.593598
3837,6,268731,0.584971
3837,7,44578,0.570542
3837,8,373501,0.541041
3837,9,189868,0.53793
3837,10,236036,0.52741
4447,1,34925,0.617144
4447,2,140189,0.571458
4447,3,253960,0.570236
4447,4,561997,0.570195
4447,5,283202,0.560088
4447,6,500986,0.555124
4447,7,20354,0.551772
4447,8,296980,0.550667
4447,9,309913,0.547878
4447,10,386423,0.540535
2376,1,324411,0.667182
2376,2,91545,0.665224
2376,3,64263,0.637651
2376,4,549833,0.630046
2376,5,407455,0.588809
2376,6,114417,0.577691
2376,7,504897,0.577548
2376,8,223626,0.575616
2376,9,482813,0.564953
2376,10,402249,0.554407
4777,1,570318,0.627246
4777,2,419475,0.626204
4777,3,508567,0.606374
4777,4,579760,0.597449
4777,5,103511,0.567961
4777,6,97484,0.5586
4777,7,36148,0.553575
4777,8,171631,0.54909
4777,9,234565,0.548578
4777,10,202290,0.543176
5741,1,312445,0.697433
5741,2,436948,0.66562
5741,3,259081,0.653815
5741,4,313570,0.648965
5741,5,201884,0.643345
5741,6,489654,0.629832
5741,7,228598,0.627954
5741,8,437327,0.62681
5741,9,218285,0.621833
5741,10,167088,0.619363
2318,1,78632,0.56562
2318,2,428533,0.529675
2318,3,411825,0.512901
2318,4,15553,0.511971
2318,5,546563,0.511666
2318,6,382295,0.498022
2318,7,385310,0.496543
2318,8,308048,0.493321
2318,9,355959,0.493252
2318,10,343477,0.488537
620,1,528840,0.700976
620,2,244097,0.700254
620,3,64556,0.671693
620,4,555995,0.654974
620,5,572848,0.653533
620,6,537593,0.640621
620,7,380786,0.624988
620,8,543921,0.615659
620,9,192589,0.614773
620,10,165099,0.612254
8271,1,376709,0.676494
8271,2,52047,0.611374
8271,3,249558,0.606794
8271,4,83330,0.594583
8271,5,378437,0.581988
8271,6,531758,0.568773
8271,7,380368,0.562009
8271,8,530548,0.555689
8271,9,147437,0.554842
8271,10,16626,0.551273
4865,1,370569,0.593049
4865,2,47738,0.534952
4865,3,512355,0.530403
4865,4,529877,0.51552
4865,5,53263,0.50977
4865,6,393011,0.503404
4865,7,71553,0.503332
4865,8,67365,0.49982
4865,9,440959,0.496125
4865,10,416409,0.494911
864,1,30142,0.763513
864,2,566337,0.666708
864,3,472924,0.648942
864,4,157751,0.640931
864,5,78117,0.637834
864,6,528589,0.637372
864,7,402174,0.636222
864,8,329774,0.633913
864,9,222380,0.613756
864,10,24890,0.602877
5888,1,125497,0.705009
5888,2,263647,0.647261
5888,3,229563,0.640287
5888,4,358445,0.630423
5888,5,499098,0.627432
5888,6,526989,0.622453
5888,7,343961,0.614881
5888,8,336792,0.600997
5888,9,363798,0.59608
5888,10,579601,0.594657
2568,1,590082,0.704936
2568,2,346042,0.700186
2568,3,280405,0.659706
2568,4,150053,0.639418
2568,5,139047,0.630356
2568,6,9146,0.627653
2568,7,60261,0.626484
2568,8,108739,0.624339
2568,9,269898,0.615831
2568,10,556711,0.611031
5150,1,296165,0.578522
5150,2,451897,0.562305
5150,3,428973,0.554079
5150,4,350237,0.551801
5150,5,140500,0.548661
5150,6,48404,0.54834
5150,7,229803,0.544684
5150,8,46658,0.542331
5150,9,81416,0.540185
5150,10,288657,0.539251
7124,1,558617,0.778113
7124,2,210268,0.595619
7124,3,237344,0.578296
7124,4,271001,0.57806
7124,5,154725,0.560365
7124,6,477426,0.551666
7124,7,102480,0.544008
7124,8,109345,0.542525
7124,9,456449,0.54134
7124,10,322652,0.541147
2857,1,501384,0.679789
2857,2,127566,0.623747
2857,3,233732,0.622003
2857,4,566074,0.612117
2857,5,276778,0.598996
2857,6,231246,0.596356
2857,7,329930,0.595953
2857,8,269384,0.594095
2857,9,144002,0.590813
2857,10,465430,0.589641
8539,1,370777,0.580291
8539,2,218728,0.556433
8539,3,502495,0.548639
8539,4,273718,0.528018
8539,5,378403,0.522136
8539,6,72446,0.522064
8539,7,179328,0.51593
8539,8,385881,0.514671
8539,9,425452,0.512668
8539,10,525929,0.511172
6896,1,448659,0.601729
6896,2,66834,0.597145
6896,3,343219,0.583909
6896,4,272669,0.580168
6896,5,108433,0.567496
6896,6,252135,0.560333
6896,7,116017,0.555177
6896,8,468047,0.546476
6896,9,483394,0.543939
6896,10,236254,0.539021
1085,1,268777,0.603093
1085,2,384608,0.58023
1085,3,422484,0.576242
1085,4,573216,0.570431
1085,5,567498,0.55525
1085,6,405702,0.548139
1085,7,306280,0.547907
1085,8,233535,0.545414
1085,9,62109,0.542118
1085,10,393710,0.540465
5422,1,165294,0.739908
5422,2,325212,0.727408
5422,3,552371,0.708496
5422,4,273906,0.6927
5422,5,221319,0.684797
5422,6,172587,0.682254
5422,7,320699,0.68203
5422,8,276786,0.679251
5422,9,436948,0.658192
5422,10,596436,0.657274
8247,1,586010,0.70829
8247,2,350317,0.655191
8247,3,161041,0.629015
8247,4,321114,0.6096
8247,5,29502,0.60201
8247,6,161019,0.595148
8247,7,233248,0.590217
8247,8,545267,0.587226
8247,9,443354,0.5695
8247,10,343708,0.566861
4946,1,564338,0.517109
4946,2,536784,0.515498
4946,3,121690,0.508063
4946,4,6386,0.503142
4946,5,229432,0.490358
4946,6,146076,0.486981
4946,7,299109,0.482948
4946,8,517161,0.468661
4946,9,420486,0.465124
4946,10,584860,0.46308
10482,1,361010,0.557946
10482,2,244455,0.534269
10482,3,330023,0.534168
10482,4,291015,0.526714
10482,5,376967,0.526405
10482,6,252677,0.525761
10482,7,447567,0.525685
10482,8,510268,0.518409
10482,9,134005,0.518178
10482,10,464264,0.517798
4571,1,213824,0.702939
4571,2,496857,0.672998
4571,3,570248,0.551576
4571,4,183880,0.527105
4571,5,518394,0.496216
4571,6,5064,0.483191
4571,7,69171,0.479905
4571,8,61179,0.478838
4571,9,407893,0.478398
4571,10,591069,0.46469
8789,1,87349,0.88351
8789,2,41912,0.646803
8789,3,573079,0.63034
8789,4,234040,0.545604
8789,5,246652,0.544181
8789,6,341424,0.542728
8789,7,434835,0.542437
8789,8,26315,0.535513
8789,9,507021,0.535209
8789,10,325669,0.52606
8034,1,48566,0.563539
8034,2,261858,0.527314
8034,3,156923,0.523674
8034,4,226628,0.514299
8034,5,149153,0.511687
8034,6,236507,0.510014
8034,7,563334,0.503333
8034,8,494351,0.502959
8034,9,129466,0.498149
8034,10,362579,0.4922
4600,1,260984,0.72554
4600,2,379492,0.699156
4600,3,14035,0.690636
4600,4,482415,0.671735
4600,5,160625,0.646313
4600,6,577578,0.642143
4600,7,130201,0.633946
4600,8,590364,0.633744
4600,9,493711,0.633291
4600,10,29073,0.632144
2423,1,396127,0.744223
2423,2,468010,0.702985
2423,3,551954,0.697493
2423,4,417787,0.685344
2423,5,421535,0.643861
2423,6,328157,0.636564
2423,7,326948,0.631757
2423,8,426461,0.624329
2423,9,431203,0.623434
2423,10,81106,0.617127
8475,1,240562,0.717469
8475,2,494655,0.630255
8475,3,104793,0.575309
8475,4,481728,0.547502
8475,5,12316,0.547276
8475,6,79375,0.525958
8475,7,499827,0.523438
8475,8,425703,0.519549
8475,9,444107,0.514026
8475,10,370494,0.510476
4523,1,393009,0.699757
4523,2,269384,0.678487
4523,3,339332,0.647999
4523,4,144002,0.639685
4523,5,343206,0.639198
4523,6,521996,0.638665
4523,7,496170,0.633754
4523,8,10476,0.632393
4523,9,237189,0.629825
4523,10,247051,0.628683
8513,1,572622,0.579411
8513,2,175821,0.540835
8513,3,56405,0.534672
8513,4,466995,0.51863
8513,5,52226,0.516241
8513,6,351396,0.514919
8513,7,543589,0.506607
8513,8,286494,0.503065
8513,9,315760,0.502813
8513,10,65348,0.500776
1198,1,56718,0.598327
1198,2,253735,0.506753
1198,3,149198,0.472586
1198,4,555406,0.458959
1198,5,248565,0.458369
1198,6,104504,0.455946
1198,7,53665,0.455709
1198,8,367026,0.447049
1198,9,287325,0.441091
1198,10,397369,0.436757
9291,1,17208,0.660829
9291,2,236006,0.657474
9291,3,88823,0.628492
9291,4,536120,0.605471
9291,5,454610,0.583965
9291,6,271825,0.577116
9291,7,143238,0.574269
9291,8,454224,0.573604
9291,9,240651,0.560056
9291,10,83409,0.544547
8532,1,305676,0.606624
8532,2,279401,0.602365
8532,3,56118,0.591144
8532,4,92616,0.583999
8532,5,528157,0.583454
8532,6,12432,0.576504
8532,7,74839,0.573432
8532,8,163630,0.567338
8532,9,416307,0.566996
8532,10,203040,0.560078
1824,1,364378,0.681632
1824,2,101748,0.645485
1824,3,131483,0.616603
1824,4,205719,0.615213
1824,5,122449,0.587757
1824,6,582551,0.582855
1824,7,244808,0.578204
1824,8,508754,0.572401
1824,9,305721,0.571418
1824,10,357938,0.563625
5054,1,117801,0.571161
5054,2,28116,0.502616
5054,3,322591,0.497563
5054,4,305523,0.492477
5054,5,437041,0.492118
5054,6,578677,0.488097
5054,7,269406,0.485143
5054,8,541152,0.484414
5054,9,238070,0.470791
5054,10,450558,0.464343
1159,1,439899,0.5302
1159,2,469972,0.509779
1159,3,257201,0.497759
1159,4,271812,0.493876
1159,5,460648,0.493528
1159,6,112669,0.491065
1159,7,163881,0.475525
1159,8,320514,0.460843
1159,9,484663,0.450298
1159,10,237282,0.443264
4920,1,228341,0.690555
4920,2,306815,0.615277
4920,3,480555,0.50637
4920,4,82294,0.497251
4920,5,104916,0.480423
4920,6,384642,0.470399
4920,7,545287,0.46429
4920,8,333674,0.46428
4920,9,527654,0.459519
4920,10,514141,0.459221
68,1,97719,0.609874
68,2,107213,0.596802
68,3,571711,0.577492
68,4,201954,0.576353
68,5,280611,0.56938
68,6,381151,0.557214
68,7,434619,0.555864
68,8,562777,0.539509
68,9,599876,0.536082
68,10,378484,0.534297
7269,1,357626,0.579741
7269,2,91671,0.551415
7269,3,597681,0.514256
7269,4,294644,0.511299
7269,5,563499,0.509152
7269,6,486696,0.504971
7269,7,309853,0.496471
7269,8,275555,0.483173
7269,9,188072,0.48264
7269,10,339448,0.482085
750,1,419768,0.596495
750,2,180501,0.59162
750,3,532656,0.568548
750,4,216892,0.562468
750,5,588591,0.559856
750,6,5762,0.550696
750,7,33602,0.541968
750,8,312493,0.53288
750,9,426947,0.52321
750,10,103590,0.522728
9701,1,473883,0.658274
9701,2,408865,0.645268
9701,3,516214,0.571887
9701,4,187806,0.571343
9701,5,108399,0.558049
9701,6,121017,0.552606
9701,7,258048,0.549745
9701,8,377776,0.548181
9701,9,225682,0.539413
9701,10,573301,0.533456
6199,1,584273,0.653905
6199,2,10399,0.650479
6199,3,47163,0.649116
6199,4,370186,0.643399
6199,5,36659,0.619138
6199,6,373346,0.609835
6199,7,193308,0.609168
6199,8,199253,0.600828
6199,9,596959,0.593785
6199,10,557169,0.586739
9126,1,334473,0.520106
9126,2,477588,0.498421
9126,3,469382,0.456605
9126,4,362473,0.454406
9126,5,349974,0.414327
9126,6,308859,0.413454
9126,7,281533,0.408289
9126,8,388754,0.405918
9126,9,440794,0.396078
9126,10,7743,0.390249
34,1,217557,0.593849
34,2,387876,0.589826
34,3,352757,0.571702
34,4,260998,0.556954
34,5,179606,0.552612
34,6,24404,0.551934
34,7,6471,0.551794
34,8,304780,0.54916
34,9,67220,0.547331
34,10,42537,0.539703
4011,1,136367,0.695566
4011,2,470,0.642586
4011,3,334574,0.618781
4011,4,70305,0.59894
4011,5,231345,0.595088
4011,6,156571,0.588583
4011,7,52283,0.581817
4011,8,67699,0.577822
4011,9,421780,0.576725
4011,10,95150,0.568071
4700,1,345137,0.618306
4700,2,121414,0.598747
4700,3,486604,0.581407
4700,4,229534,0.570256
4700,5,3466,0.569853
4700,6,340287,0.567268
4700,7,452562,0.566343
4700,8,91201,0.561271
4700,9,179494,0.556447
4700,10,85214,0.549158
6395,1,273142,0.587531
6395,2,505223,0.495252
6395,3,467463,0.494442
6395,4,296475,0.485301
6395,5,116436,0.470048
6395,6,584223,0.457809
6395,7,373585,0.45012
6395,8,401447,0.446622
6395,9,310837,0.441605
6395,10,519781,0.433118
852,1,431735,0.645078
852,2,237450,0.629908
852,3,245702,0.608278
852,4,170628,0.594583
852,5,377719,0.584039
852,6,64213,0.580273
852,7,149081,0.572387
852,8,532485,0.568081
852,9,392481,0.566915
852,10,282435,0.563164
9115,1,245082,0.668021
9115,2,419897,0.635304
9115,3,233379,0.603727
9115,4,422467,0.60352
9115,5,544857,0.599736
9115,6,158520,0.565904
9115,7,209359,0.564851
9115,8,198957,0.540348
9115,9,314478,0.53167
9115,10,598184,0.531575
1297,1,171761,0.651236
1297,2,537326,0.612349
1297,3,46658,0.58459
1297,4,276127,0.582275
1297,5,442378,0.581936
1297,6,395587,0.562657
1297,7,478628,0.557441
1297,8,184081,0.554717
1297,9,117395,0.549194
1297,10,50041,0.543895
5085,1,451301,0.598
5085,2,101046,0.597817
5085,3,113623,0.578891
5085,4,472470,0.576976
5085,5,480160,0.572796
5085,6,334542,0.572535
5085,7,294314,0.568763
5085,8,102436,0.567005
5085,9,332567,0.562878
5085,10,195977,0.558063
4767,1,420018,0.831844
4767,2,306834,0.774192
4767,3,56867,0.746208
4767,4,429153,0.726373
4767,5,395590,0.687237
4767,6,147437,0.686128
4767,7,453301,0.675104
4767,8,126949,0.673717
4767,9,9146,0.671789
4767,10,396817,0.663975
2593,1,523523,0.546215
2593,2,38038,0.534129
2593,3,100593,0.530817
2593,4,528132,0.522781
2593,5,192589,0.521565
2593,6,156716,0.518946
2593,7,424571,0.513777
2593,8,145789,0.50859
2593,9,100443,0.502204
2593,10,166239,0.49984
2724,1,338909,0.662205
2724,2,448044,0.634563
2724,3,301636,0.623775
2724,4,81101,0.61879
2724,5,549528,0.606797
2724,6,137877,0.598984
2724,7,491472,0.585782
2724,8,77016,0.581684
2724,9,561850,0.578137
2724,10,43245,0.57338
11088,1,295142,0.614766
11088,2,437100,0.592317
11088,3,422994,0.557019
11088,4,547388,0.550371
11088,5,438080,0.547557
11088,6,375708,0.484558
11088,7,436064,0.454009
11088,8,96015,0.443304
11088,9,225785,0.4413
11088,10,358640,0.423708
18,1,88124,0.655514
18,2,494880,0.562489
18,3,504317,0.55837
18,4,58611,0.548714
18,5,8415,0.545278
18,6,391403,0.539702
18,7,140097,0.536108
18,8,377152,0.522952
18,9,397510,0.498038
18,10,121393,0.493314
109,1,73427,0.70385
109,2,492178,0.669218
109,3,107584,0.613066
109,4,152027,0.597417
109,5,384192,0.592184
