query_id,rank,doc_id,score
503,3,449333,0.49150211
503,4,166921,0.3
503,5,307595,0.24984465
503,6,275418,0.2083799
503,7,400103,0.19485604
503,8,392681,0.18810934
503,9,58556,0.11811473
503,10,324686,0.11679389
6467,1,88813,0.80245247
6467,2,236415,0.59360011
6467,3,240744,0.47356027
6467,4,228889,0.46714066
6467,5,168796,0.46399298
6467,6,203873,0.4574077
6467,7,343977,0.3
6467,8,368348,0.2561218
6467,9,504235,0.19987985
6467,10,318937,0.18227556
6525,1,106541,1.0
6525,2,156467,0.55781248
6525,3,492503,0.49572537
6525,4,550661,0.29882993
6525,5,98150,0.28498073
6525,6,53263,0.23337188
6525,7,378906,0.1857367
6525,8,416569,0.15649755
6525,9,105542,0.15555672
6525,10,221795,0.14532328
3759,1,170871,0.7
3759,2,164038,0.59136813
3759,3,372743,0.44957021
3759,4,551986,0.428042
3759,5,309650,0.31175365
3759,6,373772,0.3
3759,7,384631,0.16548413
3759,8,478914,0.16548413
3759,9,488037,0.13655549
3759,10,413742,0.12875489
7329,1,391063,0.93425991
7329,2,118520,0.7
7329,3,215596,0.48361094
7329,4,455611,0.22869348
7329,5,65900,0.13782396
7329,6,543312,0.10733984
7329,7,577062,0.09710794
7329,8,314397,0.08867687
7329,9,380427,0.08504863
7329,10,445771,0.06821427
5853,1,263546,0.7
5853,2,387722,0.46366009
5853,3,284318,0.35125025
5853,4,549270,0.3
5853,5,535581,0.2050016
5853,6,383682,0.16054041
5853,7,404973,0.13939932
5853,8,476517,0.11789686
5853,9,367960,0.10350982
5853,10,13013,0.10000229
2460,1,584337,0.7
2460,2,549180,0.66843928
2460,3,351959,0.3
2460,4,530037,0.24069624
2460,5,217241,0.19637358
2460,6,381595,0.11126762
2460,7,410459,0.10761143
2460,8,68857,0.1049706
2460,9,142660,0.09744706
2460,10,506092,0.08059973
5763,1,329504,0.7
5763,2,396540,0.62749672
5763,3,218144,0.39892546
5763,4,565868,0.3
5763,5,38712,0.22369719
5763,6,89964,0.20906063
5763,7,215647,0.20375371
5763,8,365648,0.18788229
5763,9,129439,0.18371299
5763,10,331255,0.14813611
3404,1,218986,0.70717404
3404,2,110061,0.7
3404,3,398273,0.68079809
3404,4,364463,0.3
3404,5,172872,0.25841369
3404,6,543044,0.2128106
3404,7,277583,0.16936153
3404,8,484658,0.13029542
3404,9,75195,0.11411716
3404,10,361978,0.11014162
7484,1,444562,0.93946158
7484,2,77016,0.75808098
7484,3,586759,0.57685742
7484,4,99803,0.52995954
7484,5,527636,0.44846811
7484,6,512947,0.32919481
7484,7,76285,0.3
7484,8,559436,0.29767032
7484,9,485538,0.16343544
7484,10,352415,0.10667344
6683,1,480748,0.7
6683,2,188776,0.54480052
6683,3,243115,0.3
6683,4,121490,0.29245981
6683,5,415718,0.19606185
6683,6,445943,0.13000707
6683,7,378825,0.11893566
6683,8,543589,0.10186459
6683,9,389329,0.10102553
6683,10,400614,0.07793708
10994,1,486974,1.0
10994,2,403701,0.72712569
10994,3,385874,0.25947049
10994,4,110343,0.18363329
10994,5,350260,0.17682102
10994,6,429927,0.14501112
10994,7,345400,0.10986825
10994,8,74964,0.06440616
10994,9,583203,0.05622279
10994,10,521489,0.04581544
932,1,187706,0.76903803
932,2,254106,0.69526731
932,3,185384,0.67319802
932,4,332314,0.43522831
932,5,387010,0.3
932,6,319965,0.25480813
932,7,385221,0.20442314
932,8,457455,0.16377273
932,9,510599,0.11664342
932,10,326717,0.1135137
6133,1,7733,0.97928269
6133,2,581672,0.76926225
6133,3,92616,0.7
6133,4,78769,0.58553231
6133,5,358492,0.47993949
6133,6,575408,0.2448537
6133,7,39345,0.23760126
6133,8,116436,0.15223812
6133,9,177559,0.14357919
6133,10,46291,0.14117037
594,1,377322,1.0
594,2,11148,0.61635241
594,3,97837,0.42520376
594,4,288926,0.25598612
594,5,64881,0.18913323
594,6,579110,0.17001153
594,7,314898,0.15479773
594,8,339106,0.11935778
594,9,548596,0.07476642
594,10,426506,0.05393521
3453,1,418626,0.72324542
3453,2,48691,0.70830394
3453,3,233635,0.7
3453,4,289073,0.68544876
3453,5,113018,0.54984087
3453,6,587111,0.3
3453,7,414088,0.21787145
3453,8,172334,0.21677912
3453,9,46642,0.09811784
3453,10,550440,0.08315724
5620,1,5860,0.7
5620,2,551747,0.51578877
5620,3,338352,0.33532914
5620,4,91986,0.3
5620,5,90632,0.26569509
5620,6,488379,0.25687427
5620,7,547189,0.24043834
5620,8,312349,0.22034305
5620,9,122617,0.19889551
5620,10,581889,0.1604534
1994,1,434846,0.70092367
1994,2,231990,0.45382878
1994,3,47216,0.36724945
1994,4,291847,0.36317208
1994,5,192843,0.35030485
1994,6,51491,0.30631113
1994,7,457615,0.17594291
1994,8,544381,0.12325471
1994,9,253310,0.0641329
1994,10,26626,0.05779455
6262,1,83338,0.7
6262,2,34538,0.62343078
6262,3,574386,0.47344101
6262,4,444349,0.34403903
6262,5,118707,0.3
6262,6,430407,0.26509649
6262,7,390877,0.26059393
6262,8,107963,0.15839626
6262,9,420511,0.14073964
6262,10,529927,0.12129561
9925,1,374309,0.9316366
9925,2,303489,0.83775942
9925,3,144521,0.72032054
9925,4,280111,0.23401502
9925,5,135128,0.19794088
9925,6,291220,0.18569999
9925,7,319129,0.1383903
9925,8,397763,0.03305821
9925,9,442324,0.01703698
9925,10,532181,0.0149956
8974,1,134931,0.7
8974,2,344526,0.3
8974,3,216365,0.27436483
8974,4,437706,0.24234238
8974,5,102501,0.18404746
8974,6,3104,0.16874023
8974,7,176110,0.13982196
8974,8,327925,0.12593617
8974,9,247051,0.11580172
8974,10,425703,0.11287426
3683,1,276975,0.86753815
3683,2,408995,0.64591408
3683,3,105973,0.36855381
3683,4,428848,0.3
3683,5,6607,0.23589778
3683,6,522713,0.17573174
3683,7,301739,0.14897215
3683,8,534080,0.07478861
3683,9,223309,0.06092535
3683,10,500338,0.04363606
6814,1,590188,0.7
6814,2,391156,0.32852825
6814,3,5948,0.3
6814,4,198583,0.25071672
6814,5,369166,0.21438908
6814,6,66834,0.20989831
6814,7,154976,0.16259386
6814,8,229573,0.12966553
6814,9,432665,0.09698133
6814,10,569912,0.09471235
8834,1,203139,0.7
8834,2,569224,0.49622036
8834,3,197151,0.3941934
8834,4,133644,0.31984337
8834,5,268802,0.3
8834,6,528827,0.27442681
8834,7,315847,0.1454116
8834,8,471686,0.12966589
8834,9,56027,0.12911407
8834,10,192910,0.11134628
2513,1,24706,0.7
2513,2,345219,0.44712215
2513,3,378414,0.44257557
2513,4,82344,0.31962917
2513,5,282844,0.3
2513,6,235266,0.21620632
2513,7,530570,0.21337937
2513,8,228445,0.18309597
2513,9,259602,0.14490842
2513,10,322784,0.13963816
7928,1,427808,0.7
7928,2,475471,0.35149456
7928,3,410404,0.3
7928,4,499811,0.25568627
7928,5,271336,0.17838049
7928,6,471792,0.12108932
7928,7,577062,0.10489948
7928,8,296516,0.10272907
7928,9,319599,0.10068317
7928,10,187155,0.05932427
1451,1,457702,0.7
1451,2,538005,0.6124343
1451,3,293620,0.3
1451,4,133586,0.27557673
1451,5,147816,0.26743512
1451,6,518949,0.22619409
1451,7,112259,0.21997875
1451,8,59723,0.15380262
1451,9,22143,0.11381671
1451,10,108461,0.10195846
2010,1,233877,0.7
2010,2,571006,0.64184514
2010,3,517410,0.62274584
2010,4,174034,0.59365431
2010,5,413681,0.56445948
2010,6,245650,0.3
2010,7,44256,0.22638913
2010,8,439460,0.16473192
2010,9,174033,0.15985519
2010,10,262521,0.11944435
928,1,349866,0.80776466
928,2,354434,0.38075986
928,3,465905,0.34993505
928,4,441227,0.30030993
928,5,64887,0.14498295
928,6,540929,0.112088
928,7,551275,0.10802078
928,8,351285,0.09899334
928,9,170511,0.08444159
928,10,57913,0.0631912
3357,1,413879,0.7
3357,2,497680,0.6964094
3357,3,367216,0.50064553
3357,4,209974,0.43242626
3357,5,595919,0.33488448
3357,6,70384,0.21339738
3357,7,525292,0.19796996
3357,8,148250,0.14986198
3357,9,37725,0.08350337
3357,10,406656,0.07949532
6644,1,475527,0.80668298
6644,2,187497,0.7
6644,3,39783,0.29688036
6644,4,497522,0.28539132
6644,5,218761,0.2760428
6644,6,554518,0.27204389
6644,7,452563,0.17543129
6644,8,271596,0.13945867
6644,9,355870,0.13280791
6644,10,446807,0.12059304
8247,1,586010,0.81893393
8247,2,350317,0.43718756
8247,3,161041,0.30762998
8247,4,437907,0.3
8247,5,321114,0.21153582
8247,6,54947,0.20530261
8247,7,29502,0.17396927
8247,8,161019,0.14000594
8247,9,243931,0.13111049
8247,10,233248,0.11560005
4514,1,156211,0.96217432
4514,2,240894,0.73163966
4514,3,471825,0.43091991
4514,4,479398,0.3462974
4514,5,80141,0.29222156
4514,6,1642,0.26594272
4514,7,146573,0.24950115
4514,8,180404,0.21451353
4514,9,437409,0.19122063
4514,10,317429,0.11623547
7705,1,539263,0.78115271
7705,2,500486,0.57399173
7705,3,143238,0.42653593
7705,4,489103,0.30079988
7705,5,580802,0.3
7705,6,270992,0.11258604
7705,7,473658,0.10885712
7705,8,288679,0.10746327
7705,9,480315,0.08332288
7705,10,312015,0.07675262
9824,1,574777,0.7
9824,2,247759,0.37835661
9824,3,350680,0.32225602
9824,4,373170,0.3
9824,5,325370,0.19619309
9824,6,558924,0.19336259
9824,7,336005,0.1828305
9824,8,311866,0.17421832
9824,9,466255,0.16678003
9824,10,274733,0.14530325
3008,1,597265,0.7
3008,2,231688,0.35050239
3008,3,2064,0.3
3008,4,285694,0.29149841
3008,5,287571,0.27858087
3008,6,584715,0.25306831
3008,7,14463,0.19436819
3008,8,394460,0.19081079
3008,9,180214,0.18732758
3008,10,312211,0.15339042
10136,1,51337,1.0
10136,2,149341,0.39401722
10136,3,290930,0.3173329
10136,4,466950,0.20066429
10136,5,514003,0.19142685
10136,6,205685,0.13904104
10136,7,304500,0.12528533
10136,8,393823,0.10275147
10136,9,503362,0.07678979
10136,10,321281,0.02168875
8230,1,347521,1.0
8230,2,515095,0.45998388
8230,3,588384,0.43798998
8230,4,293758,0.37609509
8230,5,287239,0.27530075
8230,6,233988,0.20014886
8230,7,152097,0.17340327
8230,8,480910,0.16682208
8230,9,64961,0.14436096
8230,10,139089,0.13687907
8982,1,466845,0.7
8982,2,479420,0.52319109
8982,3,489103,0.34055993
8982,4,351088,0.3
8982,5,129070,0.27033289
8982,6,119819,0.25054697
8982,7,370244,0.18375754
8982,8,529638,0.16816927
8982,9,454224,0.15016866
8982,10,560783,0.10962089
2376,1,91545,0.94443859
2376,2,324411,0.7
2376,3,64263,0.51669962
2376,4,549833,0.46949501
2376,5,519929,0.3
2376,6,244961,0.23017805
2376,7,407455,0.21353491
2376,8,114417,0.20983708
2376,9,323063,0.18255823
2376,10,517667,0.16370955
7017,1,212390,0.7
7017,2,337135,0.66193139
7017,3,371044,0.62814517
7017,4,460270,0.57441826
7017,5,294867,0.53214607
7017,6,534010,0.50834334
7017,7,191688,0.40617024
7017,8,301849,0.3
7017,9,36723,0.26520764
7017,10,485972,0.23671371
10808,1,41577,0.7
10808,2,487052,0.59828303
10808,3,28291,0.53167566
10808,4,483168,0.45489144
10808,5,192912,0.44363415
10808,6,331553,0.36255898
10808,7,324012,0.3
10808,8,54190,0.27722375
10808,9,282375,0.22659926
10808,10,393733,0.16519301
715,1,157972,0.7
715,2,231189,0.55743023
715,3,41627,0.37446541
715,4,322614,0.3
715,5,573199,0.29268802
715,6,510469,0.27494425
715,7,451307,0.26443245
715,8,269947,0.18954534
715,9,554087,0.18782011
715,10,489179,0.15409993
1281,1,571178,0.7
1281,2,361415,0.62113524
1281,3,556248,0.50681143
1281,4,445770,0.39770038
1281,5,485822,0.31068493
1281,6,105158,0.3
1281,7,427024,0.27490999
1281,8,72209,0.2285956
1281,9,128861,0.13266966
1281,10,318260,0.11831569
3006,1,258704,0.7
3006,2,34929,0.3
3006,3,512096,0.28483336
3006,4,208962,0.26608779
3006,5,21903,0.21440608
3006,6,589531,0.19616663
3006,7,451189,0.18060882
3006,8,593705,0.17512409
3006,9,241099,0.16004914
3006,10,372900,0.15878476
5172,1,322194,0.7
5172,2,387555,0.6633251
5172,3,208842,0.46892478
5172,4,188672,0.38086765
5172,5,210673,0.3
5172,6,158845,0.23397183
5172,7,366477,0.21786291
5172,8,598553,0.18927051
5172,9,6339,0.14338296
5172,10,503723,0.12405927
4125,1,174787,0.7
4125,2,129540,0.62889976
4125,3,245451,0.55611524
4125,4,562211,0.49123805
4125,5,58906,0.31622711
4125,6,345795,0.3
4125,7,52185,0.18047071
4125,8,127347,0.10266226
4125,9,122987,0.09029436
4125,10,312369,0.08909672
3830,1,54952,0.70586323
3830,2,507630,0.63620027
3830,3,489070,0.35694923
3830,4,13496,0.3
3830,5,322838,0.26926511
3830,6,438149,0.25223952
3830,7,414772,0.23423183
3830,8,472681,0.20731456
3830,9,44955,0.17022933
3830,10,123030,0.13948146
5134,1,532616,1.0
5134,2,206727,0.38380545
5134,3,558042,0.37215725
5134,4,559884,0.35819707
5134,5,239137,0.35601957
5134,6,437465,0.28377971
5134,7,405474,0.19560835
5134,8,70072,0.15483587
5134,9,374330,0.15138438
5134,10,497344,0.1029498
6807,1,332567,0.97449497
6807,2,194363,0.3
6807,3,517637,0.28829269
6807,4,8003,0.23983474
6807,5,95278,0.11430691
6807,6,478291,0.09792722
6807,7,420267,0.05807725
6807,8,249360,0.05263221
6807,9,350607,0.05203737
6807,10,559168,0.04712114
10809,1,286141,0.75411003
10809,2,99131,0.7
10809,3,329923,0.61875264
10809,4,379314,0.58306381
10809,5,469125,0.35674423
10809,6,314410,0.3
10809,7,597679,0.26904863
10809,8,419138,0.1641649
10809,9,25550,0.0604318
10809,10,103362,0.05374912
8544,1,214003,0.88929775
8544,2,502164,0.63321709
8544,3,267113,0.59437016
8544,4,178105,0.33009669
8544,5,105231,0.30139889
8544,6,281533,0.3
8544,7,95415,0.29574162
8544,8,238474,0.26377341
8544,9,507828,0.24263109
8544,10,171819,0.21573034
6803,1,544053,0.87780348
6803,2,28271,0.59824548
6803,3,193012,0.48272837
6803,4,489933,0.47447521
6803,5,565501,0.4131472
6803,6,35006,0.3
6803,7,227669,0.22426862
6803,8,221627,0.19397305
6803,9,488285,0.14839479
6803,10,414325,0.117199
2154,1,592309,0.7
2154,2,361908,0.47690234
2154,3,333681,0.39000397
2154,4,360773,0.3
2154,5,122768,0.29097787
2154,6,364613,0.28336217
2154,7,13398,0.19809609
2154,8,148104,0.16513616
2154,9,476632,0.14532154
2154,10,551187,0.11776631
5534,1,421136,0.7
5534,2,228198,0.43751458
5534,3,129676,0.3
5534,4,70209,0.27265837
5534,5,293501,0.19589562
5534,6,170228,0.15053349
5534,7,539208,0.13173253
5534,8,516640,0.1134047
5534,9,530635,0.09083192
5534,10,522832,0.08208454
9188,1,580802,1.0
9188,2,253971,0.13530903
9188,3,275340,0.11926006
9188,4,153660,0.07462716
9188,5,265167,0.07430284
9188,6,200212,0.06009203
9188,7,434694,0.05747959
9188,8,29184,0.05372722
9188,9,200360,0.05086916
9188,10,500486,0.03938254
549,1,240328,0.7
549,2,221061,0.66966125
549,3,376898,0.54097138
549,4,210855,0.5159662
549,5,449279,0.3
549,6,131703,0.29690538
549,7,214024,0.22418446
549,8,595633,0.15212543
549,9,290160,0.09735407
549,10,552216,0.07186509
5271,1,596070,0.7
5271,2,221439,0.52204593
5271,3,311446,0.44760016
5271,4,571295,0.3
5271,5,5181,0.14851915
5271,6,476103,0.11498524
5271,7,67663,0.07116003
5271,8,311748,0.07016506
5271,9,413024,0.06813447
5271,10,582010,0.04833191
5054,1,117801,0.7
5054,2,250844,0.3
5054,3,28116,0.25081072
5054,4,564007,0.24864877
5054,5,34451,0.24643893
5054,6,322591,0.21769739
5054,7,305523,0.1843678
5054,8,437041,0.1820152
5054,9,52438,0.16910824
5054,10,578677,0.15566478
3033,1,571430,0.7
3033,2,424175,0.4553055
3033,3,486965,0.39574716
3033,4,300133,0.19576397
3033,5,182217,0.18140519
3033,6,248651,0.16102948
3033,7,159983,0.14789698
3033,8,394059,0.12608085
3033,9,357129,0.12318888
3033,10,598607,0.07226984
2994,1,138428,0.7
2994,2,200211,0.39550955
2994,3,129428,0.3
2994,4,423074,0.29701909
2994,5,148346,0.27699956
2994,6,468086,0.25497129
2994,7,510317,0.23642643
2994,8,523372,0.20761615
2994,9,303293,0.20306211
2994,10,113098,0.15256611
9548,1,211525,1.0
9548,2,278346,0.650473
9548,3,324012,0.45558731
9548,4,468485,0.32229011
9548,5,594257,0.30120641
9548,6,553031,0.2624458
9548,7,253803,0.25274115
9548,8,65567,0.24302943
9548,9,371922,0.20154922
9548,10,46986,0.19414663
4103,1,379492,0.7
4103,2,416513,0.3
4103,3,372657,0.24531181
4103,4,127434,0.2391793
4103,5,180958,0.2180892
4103,6,260984,0.21139685
4103,7,29073,0.18064848
4103,8,367137,0.13122884
4103,9,428895,0.12117094
4103,10,104160,0.09537802
2580,1,344118,0.88184946
2580,2,301866,0.52689184
2580,3,175564,0.3551112
2580,4,461062,0.31970125
2580,5,11988,0.3
2580,6,48227,0.24653628
2580,7,371720,0.20253658
2580,8,64213,0.17683921
2580,9,143125,0.17419384
2580,10,529844,0.13537068
5255,1,330453,1.0
5255,2,412830,0.48155005
5255,3,75112,0.38679858
5255,4,423177,0.12126801
5255,5,584801,0.11839131
5255,6,522160,0.07973348
5255,7,54319,0.05465457
5255,8,253373,0.03252463
5255,9,475426,0.01461709
5255,10,512914,0.01345363
5460,1,327115,0.7
5460,2,58432,0.60089657
5460,3,344812,0.59173871
5460,4,106495,0.50585975
5460,5,522341,0.36950048
5460,6,571198,0.36741915
5460,7,196237,0.3
5460,8,420197,0.22507205
5460,9,327700,0.18791343
5460,10,93248,0.17664235
6420,1,127452,0.7
6420,2,565568,0.6508519
6420,3,394244,0.20741353
6420,4,480315,0.17978901
6420,5,392876,0.17642679
6420,6,505244,0.17344252
6420,7,558566,0.16948636
6420,8,382067,0.08711038
6420,9,494727,0.08580955
6420,10,580364,0.06573836
1948,1,467509,0.7
1948,2,456773,0.3
1948,3,219935,0.2538819
1948,4,90507,0.25099781
1948,5,279870,0.22457627
1948,6,108739,0.209076
1948,7,229546,0.1558307
1948,8,91707,0.15388468
1948,9,384251,0.11078914
1948,10,58271,0.09916621
10812,1,314455,0.7
10812,2,342756,0.55267451
10812,3,301266,0.3455991
10812,4,325348,0.27381992
10812,5,488954,0.23794137
10812,6,46767,0.20461511
